Part Number,Manufacturer,Description,Range,Colour,Width,Cost per SQM (ex VAT),Sell per SQM (inc VAT),Category,Sub-Category,Notes
CA50836ELE,Elements,Times Square Moscow Mule (5 M),,,5.0,32.62,67.0,Carpet,Synthetic,
CA64698ELE,Elements,Times Square Pina Colada (4 M),,,4.0,32.62,67.0,Carpet,Synthetic,
CA89469ELE,Elements,Times Square Pina Colada (5 M),,,5.0,32.62,67.0,Carpet,Synthetic,
CA62081ELE,Elements,Times Square Singapore Sling (4 M),,,4.0,32.62,67.0,Carpet,Synthetic,
CA41821ELE,Elements,Times Square Singapore Sling (5 M),,,5.0,32.62,67.0,Carpet,Synthetic,
CA78276ELE,Elements,Times Square Whiskey Sour (4 M),,,4.0,32.62,67.0,Carpet,Synthetic,
CA42493ELE,Elements,Times Square Whiskey Sour (5 M),,,5.0,32.62,67.0,Carpet,Synthetic,
CA36930ELE,Elements,Verdi Autumn Leaf (5 M),,,5.0,35.94,69.0,Carpet,Wool Blend,
CA69308ELE,Elements,Verdi Spring Meadow (5 M),,,5.0,35.94,69.0,Carpet,Wool Blend,
CA64268ELE,Elements,Verdi Summer Haze (5 M),,,5.0,35.94,69.0,Carpet,Wool Blend,
CA68020ELE,Elements,Verdi Winter Wisp (5 M),,,5.0,35.94,69.0,Carpet,Wool Blend,
CA37493ELE,Elements,Vivaldi Blossom (5 M),,,5.0,35.94,69.0,Carpet,Wool Blend,
CA93502ELE,Elements,Vivaldi Breeze (5 M),,,5.0,35.94,69.0,Carpet,Wool Blend,
CA70048ELE,Elements,Vivaldi Glow (5 M),,,5.0,35.94,69.0,Carpet,Wool Blend,
CA40031ELE,Elements,Vivaldi Misty (5 M),,,5.0,35.94,69.0,Carpet,Wool Blend,
CA14065ELE,Elements,Wall Street Appletini (4 M),,,4.0,52.51,95.0,Carpet,Synthetic,
CA82244ELE,Elements,Wall Street Appletini (5 M),,,5.0,52.51,95.0,Carpet,Synthetic,
CA52821ELE,Elements,Wall Street Bellini (4 M),,,4.0,52.51,95.0,Carpet,Synthetic,
CA31545ELE,Elements,Wall Street Bellini (5 M),,,5.0,52.51,95.0,Carpet,Synthetic,
