Part Number,Manufacturer,Description,Range,Colour,Width,Cost per SQM (ex VAT),Sell per SQM (inc VAT),Category,Sub-Category,Notes
CA74592CRU,Crucial Trading,Weather Watching Overcast Day WA131 (4 M),Weather Watching,Overcast Day WA131,4.0,23.5,51.0,Carpet,Wool,
CA69604CRU,Crucial Trading,Weather Watching Overcast Day WA131 (5 M),Weather Watching,Overcast Day WA131,5.0,23.5,51.0,Carpet,Wool,
CA97294CRU,Crucial Trading,Weather Watching Partly Cloudy WA138 (4 M),Weather Watching,Partly Cloudy WA138,4.0,23.5,51.0,Carpet,Wool,
CA33736CRU,Crucial Trading,Weather Watching Partly Cloudy WA138 (5 M),Weather Watching,Partly Cloudy WA138,5.0,23.5,51.0,Carpet,Wool,
CA81096CRU,Crucial Trading,Weather Watching Snow Blanket WA141 (4 M),Weather Watching,Snow Blanket WA141,4.0,23.5,51.0,Carpet,Wool,
CA25030CRU,Crucial Trading,Weather Watching Snow Blanket WA141 (5 M),Weather Watching,Snow Blanket WA141,5.0,23.5,51.0,Carpet,Wool,
CA22820CRU,Crucial Trading,Weather Watching Soft Rain WA132 (4 M),Weather Watching,Soft Rain WA132,4.0,23.5,51.0,Carpet,Wool,
CA95294CRU,Crucial Trading,Weather Watching Soft Rain WA132 (5 M),Weather Watching,Soft Rain WA132,5.0,23.5,51.0,Carpet,Wool,
CA12733CRU,Crucial Trading,Weather Watching Thunderstorm Play WA130 (4 M),Weather Watching,Thunderstorm Play WA130,4.0,23.5,51.0,Carpet,Wool,
CA13383CRU,Crucial Trading,Weather Watching Thunderstorm Play WA130 (5 M),Weather Watching,Thunderstorm Play WA130,5.0,23.5,51.0,Carpet,Wool,
CA26513CRU,Crucial Trading,Weather Watching Windswept WA134 (4 M),Weather Watching,Windswept WA134,4.0,23.5,51.0,Carpet,Wool,
CA73921CRU,Crucial Trading,Weather Watching Windswept WA134 (5 M),Weather Watching,Windswept WA134,5.0,23.5,51.0,Carpet,Wool,
CA59040CRU,Crucial Trading,Wilton Panache Ash P3129 (4 M),Wilton Panache,Ash P3129,4.0,74.25,134.0,Carpet,Wool,
CA53681CRU,Crucial Trading,Wilton Panache Chalk P3123 (4 M),Wilton Panache,Chalk P3123,4.0,74.25,134.0,Carpet,Wool,
CA85743CRU,Crucial Trading,Wilton Panache Lichen P3124 (4 M),Wilton Panache,Lichen P3124,4.0,74.25,134.0,Carpet,Wool,
CA70818CRU,Crucial Trading,Wilton Panache Linen P3126 (4 M),Wilton Panache,Linen P3126,4.0,74.25,134.0,Carpet,Wool,
CA44305CRU,Crucial Trading,Wilton Panache Slate P3128 (4 M),Wilton Panache,Slate P3128,4.0,74.25,134.0,Carpet,Wool,
CA78890CRU,Crucial Trading,Wilton Panache Stone P3127 (4 M),Wilton Panache,Stone P3127,4.0,74.25,134.0,Carpet,Wool,
CA50202CRU,Crucial Trading,Wilton Panache Willow P3125 (4 M),Wilton Panache,Willow P3125,4.0,74.25,134.0,Carpet,Wool,
CA36957CRU,Crucial Trading,Wilton Svelte Ash SV3129 (4 M),Wilton Svelte,Ash SV3129,4.0,74.25,134.0,Carpet,Wool,
CA19003CRU,Crucial Trading,Wilton Svelte Chalk SV3123 (4 M),Wilton Svelte,Chalk SV3123,4.0,74.25,134.0,Carpet,Wool,
CA26613CRU,Crucial Trading,Wilton Svelte Lichen SV3124 (4 M),Wilton Svelte,Lichen SV3124,4.0,74.25,134.0,Carpet,Wool,
CA16892CRU,Crucial Trading,Wilton Svelte Linen SV3126 (4 M),Wilton Svelte,Linen SV3126,4.0,74.25,134.0,Carpet,Wool,
CA18457CRU,Crucial Trading,Wilton Svelte Slate SV3128 (4 M),Wilton Svelte,Slate SV3128,4.0,74.25,134.0,Carpet,Wool,
CA95366CRU,Crucial Trading,Wilton Svelte Stone SV3127 (4 M),Wilton Svelte,Stone SV3127,4.0,74.25,134.0,Carpet,Wool,
CA27448CRU,Crucial Trading,Wilton Svelte Willow SV3125 (4 M),Wilton Svelte,Willow SV3125,4.0,74.25,134.0,Carpet,Wool,
