Part Number,Manufacturer,Description,Range,Colour,Width,Cost per SQM (ex VAT),Sell per SQM (inc VAT),Category,Sub-Category,Notes
CA88723ASS,Associated Weavers,Invictus Sirius Ash Grey (5 M),Invictus Sirius,Ash Grey,5.0,15.2,37.0,Carpet,Synthetic,
CA79019ASS,Associated Weavers,Invictus Sirius Blanched Almond (4 M),Invictus Sirius,Blanched Almond,4.0,15.2,37.0,Carpet,Synthetic,
CA51226ASS,Associated Weavers,Invictus Sirius Blanched Almond (5 M),Invictus Sirius,Blanched Almond,5.0,15.2,37.0,Carpet,Synthetic,
CA48937ASS,Associated Weavers,Invictus Sirius Charcoal (4 M),Invictus Sirius,Charcoal,4.0,15.2,37.0,Carpet,Synthetic,
CA41742ASS,Associated Weavers,Invictus Sirius Charcoal (5 M),Invictus Sirius,Charcoal,5.0,15.2,37.0,Carpet,Synthetic,
CA66379ASS,Associated Weavers,Invictus Sirius Den (4 M),Invictus Sirius,Den,4.0,15.2,37.0,Carpet,Synthetic,
CA40736ASS,Associated Weavers,Invictus Sirius Den (5 M),Invictus Sirius,Den,5.0,15.2,37.0,Carpet,Synthetic,
CA42070ASS,Associated Weavers,Invictus Sirius Elder Bark (4 M),Invictus Sirius,Elder Bark,4.0,15.2,37.0,Carpet,Synthetic,
CA69896ASS,Associated Weavers,Invictus Sirius Elder Bark (5 M),Invictus Sirius,Elder Bark,5.0,15.2,37.0,Carpet,Synthetic,
CA33571ASS,Associated Weavers,Invictus Sirius Golden Honey (4 M),Invictus Sirius,Golden Honey,4.0,15.2,37.0,Carpet,Synthetic,
CA54000ASS,Associated Weavers,Invictus Sirius Golden Honey (5 M),Invictus Sirius,Golden Honey,5.0,15.2,37.0,Carpet,Synthetic,
CA73097ASS,Associated Weavers,Invictus Sirius Grey Plank (4 M),Invictus Sirius,Grey Plank,4.0,15.2,37.0,Carpet,Synthetic,
CA31796ASS,Associated Weavers,Invictus Sirius Grey Plank (5 M),Invictus Sirius,Grey Plank,5.0,15.2,37.0,Carpet,Synthetic,
CA67348ASS,Associated Weavers,Invictus Sirius Inchyra Blue (4 M),Invictus Sirius,Inchyra Blue,4.0,15.2,37.0,Carpet,Synthetic,
CA28865ASS,Associated Weavers,Invictus Sirius Inchyra Blue (5 M),Invictus Sirius,Inchyra Blue,5.0,15.2,37.0,Carpet,Synthetic,
CA29011ASS,Associated Weavers,Invictus Sirius Indian Summer (4 M),Invictus Sirius,Indian Summer,4.0,15.2,37.0,Carpet,Synthetic,
CA92441ASS,Associated Weavers,Invictus Sirius Indian Summer (5 M),Invictus Sirius,Indian Summer,5.0,15.2,37.0,Carpet,Synthetic,
CA60170ASS,Associated Weavers,Invictus Sirius Latte (4 M),Invictus Sirius,Latte,4.0,15.2,37.0,Carpet,Synthetic,
CA80073ASS,Associated Weavers,Invictus Sirius Latte (5 M),Invictus Sirius,Latte,5.0,15.2,37.0,Carpet,Synthetic,
CA63872ASS,Associated Weavers,Invictus Sirius Lavastone (4 M),Invictus Sirius,Lavastone,4.0,15.2,37.0,Carpet,Synthetic,
CA90018ASS,Associated Weavers,Invictus Sirius Lavastone (5 M),Invictus Sirius,Lavastone,5.0,15.2,37.0,Carpet,Synthetic,
CA16248ASS,Associated Weavers,Invictus Sirius Pale Umber (4 M),Invictus Sirius,Pale Umber,4.0,15.2,37.0,Carpet,Synthetic,
CA60986ASS,Associated Weavers,Invictus Sirius Pale Umber (5 M),Invictus Sirius,Pale Umber,5.0,15.2,37.0,Carpet,Synthetic,
CA49906ASS,Associated Weavers,Invictus Sirius Roman Silver (4 M),Invictus Sirius,Roman Silver,4.0,15.2,37.0,Carpet,Synthetic,
CA32963ASS,Associated Weavers,Invictus Sirius Roman Silver (5 M),Invictus Sirius,Roman Silver,5.0,15.2,37.0,Carpet,Synthetic,
CA90409ASS,Associated Weavers,Invictus Sirius Sage Grey (4 M),Invictus Sirius,Sage Grey,4.0,15.2,37.0,Carpet,Synthetic,
CA16916ASS,Associated Weavers,Invictus Sirius Sage Grey (5 M),Invictus Sirius,Sage Grey,5.0,15.2,37.0,Carpet,Synthetic,
CA73630ASS,Associated Weavers,Invictus Sirius Sandy Beach (4 M),Invictus Sirius,Sandy Beach,4.0,15.2,37.0,Carpet,Synthetic,
CA14418ASS,Associated Weavers,Invictus Sirius Sandy Beach (5 M),Invictus Sirius,Sandy Beach,5.0,15.2,37.0,Carpet,Synthetic,
CA74568ASS,Associated Weavers,Invictus Sirius Silver Chalice (4 M),Invictus Sirius,Silver Chalice,4.0,15.2,37.0,Carpet,Synthetic,
CA76714ASS,Associated Weavers,Invictus Sirius Silver Chalice (5 M),Invictus Sirius,Silver Chalice,5.0,15.2,37.0,Carpet,Synthetic,
