Description,Part Number,Manufacturer,Cost Price,Trade Price,Sell Price (Tier 1 (Buy)),Group (Ignored for Updates),Subgroup 1 (Ignored for Updates),Search Terms,Notes
Sisal Artemis Bronze (4 M),CA89036FIB-E65BF,Fibre,118.0,118.0,200.0,Carpet,Sisal,Fibre Sisal Artemis Bronze 4,"Price per SQM: £60.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sisal Artemis Gold (4 M),CA89036FIB-C055A,Fibre,118.0,118.0,200.0,Carpet,Sisal,Fibre Sisal Artemis  Gold 4,"Price per SQM: £60.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sisal Artemis Silver (4 M),CA89036FIB-72277,Fibre,118.0,118.0,200.0,Carpet,Sisal,Fibre Sisal Artemis  Silver 4,"Price per SQM: £60.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
"Sisal Bengal (Jaipur, Mogul, Raj, Rankpur) Jaipur (4 M)",CA92026FIB-07F9B,Fibre,97.2,97.2,173.33333333333331,Carpet,Sisal,"Fibre Sisal Bengal (Jaipur, Mogul, Raj, Rankpur) Jaipur 4","Price per SQM: £52.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
"Sisal Bengal (Jaipur, Mogul, Raj, Rankpur) Jaipur (5 M)",CA92026FIB-0BAD0,Fibre,121.5,121.5,216.66666666666663,Carpet,Sisal,"Fibre Sisal Bengal (Jaipur, Mogul, Raj, Rankpur) Jaipur  5","Price per SQM: £52.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
"Sisal Bengal (Jaipur, Mogul, Raj, Rankpur) Mogul (4 M)",CA92026FIB-1733D,Fibre,97.2,97.2,173.33333333333331,Carpet,Sisal,"Fibre Sisal Bengal (Jaipur, Mogul, Raj, Rankpur)  Mogul 4","Price per SQM: £52.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
"Sisal Bengal (Jaipur, Mogul, Raj, Rankpur) Mogul (5 M)",CA92026FIB-2D9B0,Fibre,121.5,121.5,216.66666666666663,Carpet,Sisal,"Fibre Sisal Bengal (Jaipur, Mogul, Raj, Rankpur)  Mogul  5","Price per SQM: £52.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
"Sisal Bengal (Jaipur, Mogul, Raj, Rankpur) Raj (4 M)",CA92026FIB-1716C,Fibre,97.2,97.2,173.33333333333331,Carpet,Sisal,"Fibre Sisal Bengal (Jaipur, Mogul, Raj, Rankpur)  Raj 4","Price per SQM: £52.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
"Sisal Bengal (Jaipur, Mogul, Raj, Rankpur) Raj (5 M)",CA92026FIB-B3B3A,Fibre,121.5,121.5,216.66666666666663,Carpet,Sisal,"Fibre Sisal Bengal (Jaipur, Mogul, Raj, Rankpur)  Raj  5","Price per SQM: £52.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
"Sisal Bengal (Jaipur, Mogul, Raj, Rankpur) Rankpur (4 M)",CA92026FIB-F8CA9,Fibre,97.2,97.2,173.33333333333331,Carpet,Sisal,"Fibre Sisal Bengal (Jaipur, Mogul, Raj, Rankpur)  Rankpur 4","Price per SQM: £52.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
"Sisal Bengal (Jaipur, Mogul, Raj, Rankpur) Rankpur (5 M)",CA92026FIB-2580A,Fibre,121.5,121.5,216.66666666666663,Carpet,Sisal,"Fibre Sisal Bengal (Jaipur, Mogul, Raj, Rankpur)  Rankpur  5","Price per SQM: £52.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
"Sisal Bengal (Jodhpur, Kerala Mumbai, Singh) Jodhpur (4 M)",CA85553FIB-69D54,Fibre,97.2,97.2,173.33333333333331,Carpet,Sisal,"Fibre Sisal Bengal (Jodhpur, Kerala Mumbai, Singh) Jodhpur 4","Price per SQM: £52.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
"Sisal Bengal (Jodhpur, Kerala Mumbai, Singh) Kerala Mumbai (4 M)",CA85553FIB-02F8E,Fibre,97.2,97.2,173.33333333333331,Carpet,Sisal,"Fibre Sisal Bengal (Jodhpur, Kerala Mumbai, Singh)  Kerala Mumbai 4","Price per SQM: £52.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
"Sisal Bengal (Jodhpur, Kerala Mumbai, Singh) Singh (4 M)",CA85553FIB-83CD2,Fibre,97.2,97.2,173.33333333333331,Carpet,Sisal,"Fibre Sisal Bengal (Jodhpur, Kerala Mumbai, Singh)  Singh 4","Price per SQM: £52.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
"Sisal Boucle (Anise, Cumin, Saffron, Sesame, Spice) Anise (4 M)",CA65130FIB-F92A6,Fibre,83.0,83.0,150.0,Carpet,Sisal,"Fibre Sisal Boucle (Anise, Cumin, Saffron, Sesame, Spice) Anise 4","Price per SQM: £45.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
"Sisal Boucle (Anise, Cumin, Saffron, Sesame, Spice) Anise (5 M)",CA65130FIB-B3E61,Fibre,103.75,103.75,187.5,Carpet,Sisal,"Fibre Sisal Boucle (Anise, Cumin, Saffron, Sesame, Spice) Anise  5","Price per SQM: £45.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
"Sisal Boucle (Anise, Cumin, Saffron, Sesame, Spice) Cumin (4 M)",CA65130FIB-CA89F,Fibre,83.0,83.0,150.0,Carpet,Sisal,"Fibre Sisal Boucle (Anise, Cumin, Saffron, Sesame, Spice)  Cumin 4","Price per SQM: £45.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
"Sisal Boucle (Anise, Cumin, Saffron, Sesame, Spice) Cumin (5 M)",CA65130FIB-92A73,Fibre,103.75,103.75,187.5,Carpet,Sisal,"Fibre Sisal Boucle (Anise, Cumin, Saffron, Sesame, Spice)  Cumin  5","Price per SQM: £45.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
"Sisal Boucle (Anise, Cumin, Saffron, Sesame, Spice) Saffron (4 M)",CA65130FIB-B96D1,Fibre,83.0,83.0,150.0,Carpet,Sisal,"Fibre Sisal Boucle (Anise, Cumin, Saffron, Sesame, Spice)  Saffron 4","Price per SQM: £45.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
"Sisal Boucle (Anise, Cumin, Saffron, Sesame, Spice) Saffron (5 M)",CA65130FIB-29045,Fibre,103.75,103.75,187.5,Carpet,Sisal,"Fibre Sisal Boucle (Anise, Cumin, Saffron, Sesame, Spice)  Saffron  5","Price per SQM: £45.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
"Sisal Boucle (Anise, Cumin, Saffron, Sesame, Spice) Sesame (4 M)",CA65130FIB-22317,Fibre,83.0,83.0,150.0,Carpet,Sisal,"Fibre Sisal Boucle (Anise, Cumin, Saffron, Sesame, Spice)  Sesame 4","Price per SQM: £45.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
"Sisal Boucle (Anise, Cumin, Saffron, Sesame, Spice) Sesame (5 M)",CA65130FIB-536DE,Fibre,103.75,103.75,187.5,Carpet,Sisal,"Fibre Sisal Boucle (Anise, Cumin, Saffron, Sesame, Spice)  Sesame  5","Price per SQM: £45.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
"Sisal Boucle (Anise, Cumin, Saffron, Sesame, Spice) Spice (4 M)",CA65130FIB-DDC93,Fibre,83.0,83.0,150.0,Carpet,Sisal,"Fibre Sisal Boucle (Anise, Cumin, Saffron, Sesame, Spice)  Spice 4","Price per SQM: £45.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
"Sisal Boucle (Anise, Cumin, Saffron, Sesame, Spice) Spice (5 M)",CA65130FIB-A5D7F,Fibre,103.75,103.75,187.5,Carpet,Sisal,"Fibre Sisal Boucle (Anise, Cumin, Saffron, Sesame, Spice)  Spice  5","Price per SQM: £45.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sisal Boucle (Most) Bergamot (4 M),CA44242FIB-C81A1,Fibre,83.0,83.0,150.0,Carpet,Sisal,Fibre Sisal Boucle (Most) Bergamot 4,"Price per SQM: £45.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sisal Boucle (Most) Caraway (4 M),CA44242FIB-71C45,Fibre,83.0,83.0,150.0,Carpet,Sisal,Fibre Sisal Boucle (Most)  Caraway 4,"Price per SQM: £45.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sisal Boucle (Most) Cardamom (4 M),CA44242FIB-664EF,Fibre,83.0,83.0,150.0,Carpet,Sisal,Fibre Sisal Boucle (Most)  Cardamom 4,"Price per SQM: £45.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sisal Boucle (Most) Cassia (4 M),CA44242FIB-20ECA,Fibre,83.0,83.0,150.0,Carpet,Sisal,Fibre Sisal Boucle (Most)  Cassia 4,"Price per SQM: £45.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sisal Boucle (Most) Celeriac (4 M),CA44242FIB-C2FF2,Fibre,83.0,83.0,150.0,Carpet,Sisal,Fibre Sisal Boucle (Most)  Celeriac 4,"Price per SQM: £45.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sisal Boucle (Most) Chia (4 M),CA44242FIB-B57E7,Fibre,83.0,83.0,150.0,Carpet,Sisal,Fibre Sisal Boucle (Most)  Chia 4,"Price per SQM: £45.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
"Sisal Havana (Clay, Obsidian) Clay (4 M)",CA76319FIB-AD6FA,Fibre,100.6,100.6,170.0,Carpet,Sisal,"Fibre Sisal Havana (Clay, Obsidian) Clay 4","Price per SQM: £51.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
"Sisal Havana (Clay, Obsidian) Obsidian (4 M)",CA76319FIB-ABFB4,Fibre,100.6,100.6,170.0,Carpet,Sisal,"Fibre Sisal Havana (Clay, Obsidian)  Obsidian 4","Price per SQM: £51.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sisal Havana (Most) Argent (4 M),CA19095FIB-453EE,Fibre,100.6,100.6,170.0,Carpet,Sisal,Fibre Sisal Havana (Most) Argent 4,"Price per SQM: £51.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sisal Havana (Most) Argent (5 M),CA19095FIB-54839,Fibre,125.75,125.75,212.5,Carpet,Sisal,Fibre Sisal Havana (Most) Argent  5,"Price per SQM: £51.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sisal Havana (Most) Mercury (4 M),CA19095FIB-4D6B8,Fibre,100.6,100.6,170.0,Carpet,Sisal,Fibre Sisal Havana (Most)  Mercury 4,"Price per SQM: £51.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sisal Havana (Most) Mercury (5 M),CA19095FIB-65250,Fibre,125.75,125.75,212.5,Carpet,Sisal,Fibre Sisal Havana (Most)  Mercury  5,"Price per SQM: £51.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sisal Havana (Most) Ore (4 M),CA19095FIB-2BEEF,Fibre,100.6,100.6,170.0,Carpet,Sisal,Fibre Sisal Havana (Most)  Ore 4,"Price per SQM: £51.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sisal Havana (Most) Ore (5 M),CA19095FIB-84159,Fibre,125.75,125.75,212.5,Carpet,Sisal,Fibre Sisal Havana (Most)  Ore  5,"Price per SQM: £51.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sisal Havana (Most) Sienna (4 M),CA19095FIB-1B5F9,Fibre,100.6,100.6,170.0,Carpet,Sisal,Fibre Sisal Havana (Most)  Sienna 4,"Price per SQM: £51.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sisal Havana (Most) Sienna (5 M),CA19095FIB-4919C,Fibre,125.75,125.75,212.5,Carpet,Sisal,Fibre Sisal Havana (Most)  Sienna  5,"Price per SQM: £51.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sisal Havana (Most) Slate (4 M),CA19095FIB-0E4E7,Fibre,100.6,100.6,170.0,Carpet,Sisal,Fibre Sisal Havana (Most)  Slate 4,"Price per SQM: £51.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sisal Havana (Most) Slate (5 M),CA19095FIB-05469,Fibre,125.75,125.75,212.5,Carpet,Sisal,Fibre Sisal Havana (Most)  Slate  5,"Price per SQM: £51.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sisal Havana (Most) Titanium (4 M),CA19095FIB-B8249,Fibre,100.6,100.6,170.0,Carpet,Sisal,Fibre Sisal Havana (Most)  Titanium 4,"Price per SQM: £51.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sisal Havana (Most) Titanium (5 M),CA19095FIB-59132,Fibre,125.75,125.75,212.5,Carpet,Sisal,Fibre Sisal Havana (Most)  Titanium  5,"Price per SQM: £51.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sisal Himalaya Assam (4 M),CA29377FIB-2AD4B,Fibre,134.0,134.0,226.66666666666669,Carpet,Sisal,Fibre Sisal Himalaya Assam 4,"Price per SQM: £68.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sisal Himalaya Bhutan (4 M),CA29377FIB-06475,Fibre,134.0,134.0,226.66666666666669,Carpet,Sisal,Fibre Sisal Himalaya  Bhutan 4,"Price per SQM: £68.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sisal Himalaya Kashmir (4 M),CA29377FIB-82C46,Fibre,134.0,134.0,226.66666666666669,Carpet,Sisal,Fibre Sisal Himalaya  Kashmir 4,"Price per SQM: £68.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sisal Himalaya Nepal (4 M),CA29377FIB-531A3,Fibre,134.0,134.0,226.66666666666669,Carpet,Sisal,Fibre Sisal Himalaya  Nepal 4,"Price per SQM: £68.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sisal Himalaya Tibet (4 M),CA29377FIB-B7E04,Fibre,134.0,134.0,226.66666666666669,Carpet,Sisal,Fibre Sisal Himalaya  Tibet 4,"Price per SQM: £68.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sisal Sumatra Bali (4 M),CA78441FIB-9205B,Fibre,90.0,90.0,163.33333333333331,Carpet,Sisal,Fibre Sisal Sumatra Bali 4,"Price per SQM: £49.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sisal Sumatra Java (4 M),CA78441FIB-423ED,Fibre,90.0,90.0,163.33333333333331,Carpet,Sisal,Fibre Sisal Sumatra  Java 4,"Price per SQM: £49.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sisal Sumatra Komodo (4 M),CA78441FIB-F1472,Fibre,90.0,90.0,163.33333333333331,Carpet,Sisal,Fibre Sisal Sumatra  Komodo 4,"Price per SQM: £49.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sisal Sumatra Lombok (4 M),CA78441FIB-A2FD2,Fibre,90.0,90.0,163.33333333333331,Carpet,Sisal,Fibre Sisal Sumatra  Lombok 4,"Price per SQM: £49.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Sisal Sumatra Nusa (4 M),CA78441FIB-73365,Fibre,90.0,90.0,163.33333333333331,Carpet,Sisal,Fibre Sisal Sumatra  Nusa 4,"Price per SQM: £49.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Varsity Cambridge (4 M),CA84360FIB-1F83E,Fibre,340.0,340.0,510.0,Carpet,Carpet,Fibre Varsity Cambridge 4,Price per SQM: £153.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Varsity Oxford (4 M),CA84360FIB-30B6E,Fibre,340.0,340.0,510.0,Carpet,Carpet,Fibre Varsity  Oxford 4,Price per SQM: £153.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Varsity Princeton (4 M),CA84360FIB-658EF,Fibre,340.0,340.0,510.0,Carpet,Carpet,Fibre Varsity  Princeton 4,Price per SQM: £153.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Varsity St Andrews (4 M),CA84360FIB-C697C,Fibre,340.0,340.0,510.0,Carpet,Carpet,Fibre Varsity  St Andrews 4,Price per SQM: £153.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Varsity Stanford (4 M),CA84360FIB-EFFDC,Fibre,340.0,340.0,510.0,Carpet,Carpet,Fibre Varsity  Stanford 4,Price per SQM: £153.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Varsity Trinity (4 M),CA84360FIB-034C4,Fibre,340.0,340.0,510.0,Carpet,Carpet,Fibre Varsity  Trinity 4,Price per SQM: £153.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Wool Arcadian Heligan (4 M),CA22177FIB-D18A2,Fibre,111.0,111.0,190.0,Carpet,Carpet,Fibre Wool Arcadian Heligan 4,Price per SQM: £57.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Arcadian Heligan (5 M),CA22177FIB-D2E7A,Fibre,138.75,138.75,237.5,Carpet,Carpet,Fibre Wool Arcadian Heligan  5,Price per SQM: £57.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Arcadian Kew (4 M),CA22177FIB-626AB,Fibre,111.0,111.0,190.0,Carpet,Carpet,Fibre Wool Arcadian  Kew 4,Price per SQM: £57.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Arcadian Kew (5 M),CA22177FIB-E422E,Fibre,138.75,138.75,237.5,Carpet,Carpet,Fibre Wool Arcadian  Kew  5,Price per SQM: £57.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Arcadian Lanhydrock (4 M),CA22177FIB-1E8D3,Fibre,111.0,111.0,190.0,Carpet,Carpet,Fibre Wool Arcadian  Lanhydrock 4,Price per SQM: £57.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Arcadian Lanhydrock (5 M),CA22177FIB-7AE7D,Fibre,138.75,138.75,237.5,Carpet,Carpet,Fibre Wool Arcadian  Lanhydrock  5,Price per SQM: £57.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Arcadian Sissinghurst (4 M),CA22177FIB-733BA,Fibre,111.0,111.0,190.0,Carpet,Carpet,Fibre Wool Arcadian  Sissinghurst 4,Price per SQM: £57.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Arcadian Sissinghurst (5 M),CA22177FIB-F2BC1,Fibre,138.75,138.75,237.5,Carpet,Carpet,Fibre Wool Arcadian  Sissinghurst  5,Price per SQM: £57.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Arcadian Stourhead (4 M),CA22177FIB-6DFC1,Fibre,111.0,111.0,190.0,Carpet,Carpet,Fibre Wool Arcadian  Stourhead 4,Price per SQM: £57.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Arcadian Stourhead (5 M),CA22177FIB-D0533,Fibre,138.75,138.75,237.5,Carpet,Carpet,Fibre Wool Arcadian  Stourhead  5,Price per SQM: £57.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Chevron Gorse (4 M),CA62049FIB-1ED67,Fibre,167.8,167.8,253.33333333333331,Carpet,Carpet,Fibre Wool Chevron Gorse 4,"Price per SQM: £76.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Chevron Gorse (5 M),CA62049FIB-31607,Fibre,209.75,209.75,316.66666666666663,Carpet,Carpet,Fibre Wool Chevron Gorse  5,"Price per SQM: £76.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Chevron Sapling (4 M),CA62049FIB-7C531,Fibre,167.8,167.8,253.33333333333331,Carpet,Carpet,Fibre Wool Chevron  Sapling 4,"Price per SQM: £76.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Chevron Sapling (5 M),CA62049FIB-63F0B,Fibre,209.75,209.75,316.66666666666663,Carpet,Carpet,Fibre Wool Chevron  Sapling  5,"Price per SQM: £76.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Chevron Shingle (4 M),CA62049FIB-90C59,Fibre,167.8,167.8,253.33333333333331,Carpet,Carpet,Fibre Wool Chevron  Shingle 4,"Price per SQM: £76.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Chevron Shingle (5 M),CA62049FIB-D845D,Fibre,209.75,209.75,316.66666666666663,Carpet,Carpet,Fibre Wool Chevron  Shingle  5,"Price per SQM: £76.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Chevron Thatch (4 M),CA62049FIB-7E08A,Fibre,167.8,167.8,253.33333333333331,Carpet,Carpet,Fibre Wool Chevron  Thatch 4,"Price per SQM: £76.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Chevron Thatch (5 M),CA62049FIB-B6C90,Fibre,209.75,209.75,316.66666666666663,Carpet,Carpet,Fibre Wool Chevron  Thatch  5,"Price per SQM: £76.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Chevron Travertine (4 M),CA62049FIB-C55CC,Fibre,167.8,167.8,253.33333333333331,Carpet,Carpet,Fibre Wool Chevron  Travertine 4,"Price per SQM: £76.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Chevron Travertine (5 M),CA62049FIB-E1DB6,Fibre,209.75,209.75,316.66666666666663,Carpet,Carpet,Fibre Wool Chevron  Travertine  5,"Price per SQM: £76.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Chevron Whisper (4 M),CA62049FIB-3E452,Fibre,167.8,167.8,253.33333333333331,Carpet,Carpet,Fibre Wool Chevron  Whisper 4,"Price per SQM: £76.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Chevron Whisper (5 M),CA62049FIB-A1721,Fibre,209.75,209.75,316.66666666666663,Carpet,Carpet,Fibre Wool Chevron  Whisper  5,"Price per SQM: £76.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Chevron Wishing Well (4 M),CA62049FIB-8E190,Fibre,167.8,167.8,253.33333333333331,Carpet,Carpet,Fibre Wool Chevron  Wishing Well 4,"Price per SQM: £76.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Chevron Wishing Well (5 M),CA62049FIB-54D21,Fibre,209.75,209.75,316.66666666666663,Carpet,Carpet,Fibre Wool Chevron  Wishing Well  5,"Price per SQM: £76.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Devonian Cook (4 M),CA45346FIB-F9AEB,Fibre,127.0,127.0,216.66666666666669,Carpet,Carpet,Fibre Wool Devonian Cook 4,"Price per SQM: £65.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Devonian Drake (4 M),CA45346FIB-388EC,Fibre,127.0,127.0,216.66666666666669,Carpet,Carpet,Fibre Wool Devonian  Drake 4,"Price per SQM: £65.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Devonian Greenway (4 M),CA45346FIB-54E13,Fibre,127.0,127.0,216.66666666666669,Carpet,Carpet,Fibre Wool Devonian  Greenway 4,"Price per SQM: £65.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Devonian Raleigh (4 M),CA45346FIB-CD4E1,Fibre,127.0,127.0,216.66666666666669,Carpet,Carpet,Fibre Wool Devonian  Raleigh 4,"Price per SQM: £65.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Devonian Verity (4 M),CA45346FIB-0E11F,Fibre,127.0,127.0,216.66666666666669,Carpet,Carpet,Fibre Wool Devonian  Verity 4,"Price per SQM: £65.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Wool Exmoor Ilfracombe (4 M),CA98047FIB-F29C0,Fibre,104.2,104.2,176.66666666666669,Carpet,Carpet,Fibre Wool Exmoor Ilfracombe 4,Price per SQM: £53.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Exmoor Ilfracombe (5 M),CA98047FIB-4488F,Fibre,130.25,130.25,220.83333333333337,Carpet,Carpet,Fibre Wool Exmoor Ilfracombe  5,Price per SQM: £53.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Exmoor Luckwell (4 M),CA98047FIB-C7C14,Fibre,104.2,104.2,176.66666666666669,Carpet,Carpet,Fibre Wool Exmoor  Luckwell 4,Price per SQM: £53.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Exmoor Luckwell (5 M),CA98047FIB-B58BF,Fibre,130.25,130.25,220.83333333333337,Carpet,Carpet,Fibre Wool Exmoor  Luckwell  5,Price per SQM: £53.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
Wool Exmoor Lynton (4 M),CA98047FIB-BB072,Fibre,104.2,104.2,176.66666666666669,Carpet,Carpet,Fibre Wool Exmoor  Lynton 4,Price per SQM: £53.00 inc VAT; Locations: Richmond; Updated: 07-Jun-2024; Data synced from Rakata
