Description,Part Number,Manufacturer,Cost Price,Trade Price,Sell Price (Tier 1 (Buy)),Group (Ignored for Updates),Subgroup 1 (Ignored for Updates),Search Terms,Notes
Cosmopolitan Sovereign (60oz) Saddle (5 M),CA49780CAV-18794,Cavalier Carpets,110.60000000000001,110.60000000000001,200.0,Carpet,Carpet,Cavalier Carpets Cosmopolitan Sovereign (60oz)  Saddle  5,Price per SQM: £48.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Sovereign (60oz) Slate (4 M),CA49780CAV-0E4E7,Cavalier Carpets,88.48,88.48,160.0,Carpet,Carpet,Cavalier Carpets Cosmopolitan Sovereign (60oz)  Slate 4,Price per SQM: £48.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Sovereign (60oz) Slate (5 M),CA49780CAV-05469,Cavalier Carpets,110.60000000000001,110.60000000000001,200.0,Carpet,Carpet,Cavalier Carpets Cosmopolitan Sovereign (60oz)  Slate  5,Price per SQM: £48.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Sovereign (60oz) Smoke (4 M),CA49780CAV-B9422,Cavalier Carpets,88.48,88.48,160.0,Carpet,Carpet,Cavalier Carpets Cosmopolitan Sovereign (60oz)  Smoke 4,Price per SQM: £48.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Sovereign (60oz) Smoke (5 M),CA49780CAV-1F095,Cavalier Carpets,110.60000000000001,110.60000000000001,200.0,Carpet,Carpet,Cavalier Carpets Cosmopolitan Sovereign (60oz)  Smoke  5,Price per SQM: £48.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Sovereign (60oz) Steel Blue (4 M),CA49780CAV-A20E0,Cavalier Carpets,88.48,88.48,160.0,Carpet,Carpet,Cavalier Carpets Cosmopolitan Sovereign (60oz)  Steel Blue 4,Price per SQM: £48.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Sovereign (60oz) Steel Blue (5 M),CA49780CAV-E3C6B,Cavalier Carpets,110.60000000000001,110.60000000000001,200.0,Carpet,Carpet,Cavalier Carpets Cosmopolitan Sovereign (60oz)  Steel Blue  5,Price per SQM: £48.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Sovereign (60oz) Surf (4 M),CA49780CAV-B7A05,Cavalier Carpets,88.48,88.48,160.0,Carpet,Carpet,Cavalier Carpets Cosmopolitan Sovereign (60oz)  Surf 4,Price per SQM: £48.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Sovereign (60oz) Surf (5 M),CA49780CAV-3A04B,Cavalier Carpets,110.60000000000001,110.60000000000001,200.0,Carpet,Carpet,Cavalier Carpets Cosmopolitan Sovereign (60oz)  Surf  5,Price per SQM: £48.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Sovereign (60oz) Tan (4 M),CA49780CAV-9FC14,Cavalier Carpets,88.48,88.48,160.0,Carpet,Carpet,Cavalier Carpets Cosmopolitan Sovereign (60oz)  Tan 4,Price per SQM: £48.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Sovereign (60oz) Tan (5 M),CA49780CAV-77BCE,Cavalier Carpets,110.60000000000001,110.60000000000001,200.0,Carpet,Carpet,Cavalier Carpets Cosmopolitan Sovereign (60oz)  Tan  5,Price per SQM: £48.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Sovereign (60oz) Taupe (4 M),CA49780CAV-6E871,Cavalier Carpets,88.48,88.48,160.0,Carpet,Carpet,Cavalier Carpets Cosmopolitan Sovereign (60oz)  Taupe 4,Price per SQM: £48.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Sovereign (60oz) Taupe (5 M),CA49780CAV-784E4,Cavalier Carpets,110.60000000000001,110.60000000000001,200.0,Carpet,Carpet,Cavalier Carpets Cosmopolitan Sovereign (60oz)  Taupe  5,Price per SQM: £48.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Sovereign (60oz) Teal (4 M),CA49780CAV-4E7E8,Cavalier Carpets,88.48,88.48,160.0,Carpet,Carpet,Cavalier Carpets Cosmopolitan Sovereign (60oz)  Teal 4,Price per SQM: £48.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Sovereign (60oz) Teal (5 M),CA49780CAV-DF8C5,Cavalier Carpets,110.60000000000001,110.60000000000001,200.0,Carpet,Carpet,Cavalier Carpets Cosmopolitan Sovereign (60oz)  Teal  5,Price per SQM: £48.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Amonite (4 M),CA87602CAV-ACAF2,Cavalier Carpets,66.32,66.32,133.33333333333334,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz) Amonite 4,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Amonite (5 M),CA87602CAV-0E151,Cavalier Carpets,82.89999999999999,82.89999999999999,166.66666666666669,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz) Amonite  5,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Bisque (4 M),CA87602CAV-AB30C,Cavalier Carpets,66.32,66.32,133.33333333333334,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz)  Bisque 4,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Bisque (5 M),CA87602CAV-286FF,Cavalier Carpets,82.89999999999999,82.89999999999999,166.66666666666669,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz)  Bisque  5,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Bistro (4 M),CA87602CAV-34330,Cavalier Carpets,66.32,66.32,133.33333333333334,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz)  Bistro 4,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Bistro (5 M),CA87602CAV-DB673,Cavalier Carpets,82.89999999999999,82.89999999999999,166.66666666666669,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz)  Bistro  5,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Cornsilk (4 M),CA87602CAV-790DA,Cavalier Carpets,66.32,66.32,133.33333333333334,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz)  Cornsilk 4,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Cornsilk (5 M),CA87602CAV-1CABE,Cavalier Carpets,82.89999999999999,82.89999999999999,166.66666666666669,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz)  Cornsilk  5,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Dewdrop (4 M),CA87602CAV-9F4DB,Cavalier Carpets,66.32,66.32,133.33333333333334,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz)  Dewdrop 4,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Dewdrop (5 M),CA87602CAV-F6FE5,Cavalier Carpets,82.89999999999999,82.89999999999999,166.66666666666669,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz)  Dewdrop  5,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Eucalyptus (4 M),CA87602CAV-7AA6F,Cavalier Carpets,66.32,66.32,133.33333333333334,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz)  Eucalyptus 4,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Eucalyptus (5 M),CA87602CAV-954D5,Cavalier Carpets,82.89999999999999,82.89999999999999,166.66666666666669,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz)  Eucalyptus  5,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Ivory (4 M),CA87602CAV-31A64,Cavalier Carpets,66.32,66.32,133.33333333333334,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz)  Ivory 4,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Ivory (5 M),CA87602CAV-1B59B,Cavalier Carpets,82.89999999999999,82.89999999999999,166.66666666666669,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz)  Ivory  5,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Lipstick (4 M),CA87602CAV-33673,Cavalier Carpets,66.32,66.32,133.33333333333334,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz)  Lipstick 4,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Lipstick (5 M),CA87602CAV-984BF,Cavalier Carpets,82.89999999999999,82.89999999999999,166.66666666666669,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz)  Lipstick  5,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Magnolia (4 M),CA87602CAV-7D88F,Cavalier Carpets,66.32,66.32,133.33333333333334,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz)  Magnolia 4,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Magnolia (5 M),CA87602CAV-73F59,Cavalier Carpets,82.89999999999999,82.89999999999999,166.66666666666669,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz)  Magnolia  5,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Merlin (4 M),CA87602CAV-544F2,Cavalier Carpets,66.32,66.32,133.33333333333334,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz)  Merlin 4,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Merlin (5 M),CA87602CAV-90E3D,Cavalier Carpets,82.89999999999999,82.89999999999999,166.66666666666669,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz)  Merlin  5,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Mint (4 M),CA87602CAV-7E9D4,Cavalier Carpets,66.32,66.32,133.33333333333334,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz)  Mint 4,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Mint (5 M),CA87602CAV-176B6,Cavalier Carpets,82.89999999999999,82.89999999999999,166.66666666666669,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz)  Mint  5,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Mouse (4 M),CA87602CAV-C1269,Cavalier Carpets,66.32,66.32,133.33333333333334,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz)  Mouse 4,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Mouse (5 M),CA87602CAV-B45EF,Cavalier Carpets,82.89999999999999,82.89999999999999,166.66666666666669,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz)  Mouse  5,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Oxford (4 M),CA87602CAV-30B6E,Cavalier Carpets,66.32,66.32,133.33333333333334,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz)  Oxford 4,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Oxford (5 M),CA87602CAV-4874D,Cavalier Carpets,82.89999999999999,82.89999999999999,166.66666666666669,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz)  Oxford  5,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Periwinkle (4 M),CA87602CAV-37AD6,Cavalier Carpets,66.32,66.32,133.33333333333334,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz)  Periwinkle 4,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Periwinkle (5 M),CA87602CAV-702FF,Cavalier Carpets,82.89999999999999,82.89999999999999,166.66666666666669,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz)  Periwinkle  5,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Purbeck (4 M),CA87602CAV-5BB12,Cavalier Carpets,66.32,66.32,133.33333333333334,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz)  Purbeck 4,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Purbeck (5 M),CA87602CAV-C12A7,Cavalier Carpets,82.89999999999999,82.89999999999999,166.66666666666669,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz)  Purbeck  5,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Ruby (4 M),CA87602CAV-9AF48,Cavalier Carpets,66.32,66.32,133.33333333333334,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz)  Ruby 4,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Ruby (5 M),CA87602CAV-85F74,Cavalier Carpets,82.89999999999999,82.89999999999999,166.66666666666669,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz)  Ruby  5,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Saddle (4 M),CA87602CAV-509AA,Cavalier Carpets,66.32,66.32,133.33333333333334,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz)  Saddle 4,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Saddle (5 M),CA87602CAV-18794,Cavalier Carpets,82.89999999999999,82.89999999999999,166.66666666666669,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz)  Saddle  5,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Slate (4 M),CA87602CAV-0E4E7,Cavalier Carpets,66.32,66.32,133.33333333333334,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz)  Slate 4,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Slate (5 M),CA87602CAV-05469,Cavalier Carpets,82.89999999999999,82.89999999999999,166.66666666666669,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz)  Slate  5,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Smoke (4 M),CA87602CAV-B9422,Cavalier Carpets,66.32,66.32,133.33333333333334,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz)  Smoke 4,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Smoke (5 M),CA87602CAV-1F095,Cavalier Carpets,82.89999999999999,82.89999999999999,166.66666666666669,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz)  Smoke  5,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Steel Blue (4 M),CA87602CAV-A20E0,Cavalier Carpets,66.32,66.32,133.33333333333334,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz)  Steel Blue 4,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Steel Blue (5 M),CA87602CAV-E3C6B,Cavalier Carpets,82.89999999999999,82.89999999999999,166.66666666666669,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz)  Steel Blue  5,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Surf (4 M),CA87602CAV-B7A05,Cavalier Carpets,66.32,66.32,133.33333333333334,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz)  Surf 4,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Surf (5 M),CA87602CAV-3A04B,Cavalier Carpets,82.89999999999999,82.89999999999999,166.66666666666669,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz)  Surf  5,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Tan (4 M),CA87602CAV-9FC14,Cavalier Carpets,66.32,66.32,133.33333333333334,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz)  Tan 4,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Tan (5 M),CA87602CAV-77BCE,Cavalier Carpets,82.89999999999999,82.89999999999999,166.66666666666669,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz)  Tan  5,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Taupe (4 M),CA87602CAV-6E871,Cavalier Carpets,66.32,66.32,133.33333333333334,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz)  Taupe 4,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Taupe (5 M),CA87602CAV-784E4,Cavalier Carpets,82.89999999999999,82.89999999999999,166.66666666666669,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz)  Taupe  5,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Teal (4 M),CA87602CAV-4E7E8,Cavalier Carpets,66.32,66.32,133.33333333333334,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz)  Teal 4,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Cosmopolitan Supreme (40oz) Teal (5 M),CA87602CAV-DF8C5,Cavalier Carpets,82.89999999999999,82.89999999999999,166.66666666666669,Carpet,Carpet,Cavalier Carpets Cosmopolitan Supreme (40oz)  Teal  5,Price per SQM: £40.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Criterion Twist Regal (50oz) Anchor (4 M),CA30387CAV-0E4BB,Cavalier Carpets,76.16,76.16,153.33333333333334,Carpet,Carpet,Cavalier Carpets Criterion Twist Regal (50oz) Anchor 4,Price per SQM: £46.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Criterion Twist Regal (50oz) Anchor (5 M),CA30387CAV-EBD26,Cavalier Carpets,95.19999999999999,95.19999999999999,191.66666666666669,Carpet,Carpet,Cavalier Carpets Criterion Twist Regal (50oz) Anchor  5,Price per SQM: £46.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Criterion Twist Regal (50oz) Artichoke (4 M),CA30387CAV-727D1,Cavalier Carpets,76.16,76.16,153.33333333333334,Carpet,Carpet,Cavalier Carpets Criterion Twist Regal (50oz)  Artichoke 4,Price per SQM: £46.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Criterion Twist Regal (50oz) Artichoke (5 M),CA30387CAV-BD80A,Cavalier Carpets,95.19999999999999,95.19999999999999,191.66666666666669,Carpet,Carpet,Cavalier Carpets Criterion Twist Regal (50oz)  Artichoke  5,Price per SQM: £46.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Criterion Twist Regal (50oz) Bone China (4 M),CA30387CAV-D82EE,Cavalier Carpets,76.16,76.16,153.33333333333334,Carpet,Carpet,Cavalier Carpets Criterion Twist Regal (50oz)  Bone China 4,Price per SQM: £46.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Criterion Twist Regal (50oz) Bone China (5 M),CA30387CAV-7716B,Cavalier Carpets,95.19999999999999,95.19999999999999,191.66666666666669,Carpet,Carpet,Cavalier Carpets Criterion Twist Regal (50oz)  Bone China  5,Price per SQM: £46.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Criterion Twist Regal (50oz) Butterscotch (4 M),CA30387CAV-41323,Cavalier Carpets,76.16,76.16,153.33333333333334,Carpet,Carpet,Cavalier Carpets Criterion Twist Regal (50oz)  Butterscotch 4,Price per SQM: £46.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Criterion Twist Regal (50oz) Butterscotch (5 M),CA30387CAV-DE877,Cavalier Carpets,95.19999999999999,95.19999999999999,191.66666666666669,Carpet,Carpet,Cavalier Carpets Criterion Twist Regal (50oz)  Butterscotch  5,Price per SQM: £46.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Criterion Twist Regal (50oz) Cameo (4 M),CA30387CAV-EC14F,Cavalier Carpets,76.16,76.16,153.33333333333334,Carpet,Carpet,Cavalier Carpets Criterion Twist Regal (50oz)  Cameo 4,Price per SQM: £46.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Criterion Twist Regal (50oz) Cameo (5 M),CA30387CAV-53F70,Cavalier Carpets,95.19999999999999,95.19999999999999,191.66666666666669,Carpet,Carpet,Cavalier Carpets Criterion Twist Regal (50oz)  Cameo  5,Price per SQM: £46.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Criterion Twist Regal (50oz) Candlewax (4 M),CA30387CAV-28526,Cavalier Carpets,76.16,76.16,153.33333333333334,Carpet,Carpet,Cavalier Carpets Criterion Twist Regal (50oz)  Candlewax 4,Price per SQM: £46.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Criterion Twist Regal (50oz) Candlewax (5 M),CA30387CAV-AAFEC,Cavalier Carpets,95.19999999999999,95.19999999999999,191.66666666666669,Carpet,Carpet,Cavalier Carpets Criterion Twist Regal (50oz)  Candlewax  5,Price per SQM: £46.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Criterion Twist Regal (50oz) Cloud Stream (4 M),CA30387CAV-18203,Cavalier Carpets,76.16,76.16,153.33333333333334,Carpet,Carpet,Cavalier Carpets Criterion Twist Regal (50oz)  Cloud Stream 4,Price per SQM: £46.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Criterion Twist Regal (50oz) Cloud Stream (5 M),CA30387CAV-3F13A,Cavalier Carpets,95.19999999999999,95.19999999999999,191.66666666666669,Carpet,Carpet,Cavalier Carpets Criterion Twist Regal (50oz)  Cloud Stream  5,Price per SQM: £46.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Criterion Twist Regal (50oz) Coin (4 M),CA30387CAV-A6359,Cavalier Carpets,76.16,76.16,153.33333333333334,Carpet,Carpet,Cavalier Carpets Criterion Twist Regal (50oz)  Coin 4,Price per SQM: £46.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Criterion Twist Regal (50oz) Coin (5 M),CA30387CAV-F7EDF,Cavalier Carpets,95.19999999999999,95.19999999999999,191.66666666666669,Carpet,Carpet,Cavalier Carpets Criterion Twist Regal (50oz)  Coin  5,Price per SQM: £46.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Criterion Twist Regal (50oz) Corinish Blue (4 M),CA30387CAV-88707,Cavalier Carpets,76.16,76.16,153.33333333333334,Carpet,Carpet,Cavalier Carpets Criterion Twist Regal (50oz)  Corinish Blue 4,Price per SQM: £46.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Criterion Twist Regal (50oz) Corinish Blue (5 M),CA30387CAV-995D2,Cavalier Carpets,95.19999999999999,95.19999999999999,191.66666666666669,Carpet,Carpet,Cavalier Carpets Criterion Twist Regal (50oz)  Corinish Blue  5,Price per SQM: £46.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Criterion Twist Regal (50oz) Donkey Stone (4 M),CA30387CAV-417FA,Cavalier Carpets,76.16,76.16,153.33333333333334,Carpet,Carpet,Cavalier Carpets Criterion Twist Regal (50oz)  Donkey Stone 4,Price per SQM: £46.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Criterion Twist Regal (50oz) Donkey Stone (5 M),CA30387CAV-79037,Cavalier Carpets,95.19999999999999,95.19999999999999,191.66666666666669,Carpet,Carpet,Cavalier Carpets Criterion Twist Regal (50oz)  Donkey Stone  5,Price per SQM: £46.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Criterion Twist Regal (50oz) Ecru (4 M),CA30387CAV-A9610,Cavalier Carpets,76.16,76.16,153.33333333333334,Carpet,Carpet,Cavalier Carpets Criterion Twist Regal (50oz)  Ecru 4,Price per SQM: £46.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Criterion Twist Regal (50oz) Ecru (5 M),CA30387CAV-2AC74,Cavalier Carpets,95.19999999999999,95.19999999999999,191.66666666666669,Carpet,Carpet,Cavalier Carpets Criterion Twist Regal (50oz)  Ecru  5,Price per SQM: £46.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Criterion Twist Regal (50oz) Ginger (4 M),CA30387CAV-55FE8,Cavalier Carpets,76.16,76.16,153.33333333333334,Carpet,Carpet,Cavalier Carpets Criterion Twist Regal (50oz)  Ginger 4,Price per SQM: £46.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
