Description,Part Number,Manufacturer,Cost Price,Trade Price,Sell Price (Tier 1 (Buy)),Group (Ignored for Updates),Subgroup 1 (Ignored for Updates),Search Terms,Notes
New Elite Twist Mink (5 M),CA71000CLA-3A976,Clarendon Carpets,42.5,42.5,83.33333333333334,Carpet,Carpet,Clarendon Carpets New Elite Twist  Mink  5,Price per SQM: £20.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
New Elite Twist Moon Dust (4 M),CA71000CLA-3381C,Clarendon Carpets,34.0,34.0,66.66666666666667,Carpet,Carpet,Clarendon Carpets New Elite Twist  Moon Dust 4,Price per SQM: £20.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
New Elite Twist Moon Dust (5 M),CA71000CLA-37A00,Clarendon Carpets,42.5,42.5,83.33333333333334,Carpet,Carpet,Clarendon Carpets New Elite Twist  Moon Dust  5,Price per SQM: £20.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
New Elite Twist Pewter (4 M),CA71000CLA-91CA0,Clarendon Carpets,34.0,34.0,66.66666666666667,Carpet,Carpet,Clarendon Carpets New Elite Twist  Pewter 4,Price per SQM: £20.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
New Elite Twist Pewter (5 M),CA71000CLA-D0639,Clarendon Carpets,42.5,42.5,83.33333333333334,Carpet,Carpet,Clarendon Carpets New Elite Twist  Pewter  5,Price per SQM: £20.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
New Elite Twist Shadow (4 M),CA71000CLA-05E00,Clarendon Carpets,34.0,34.0,66.66666666666667,Carpet,Carpet,Clarendon Carpets New Elite Twist  Shadow 4,Price per SQM: £20.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
New Elite Twist Shadow (5 M),CA71000CLA-D007C,Clarendon Carpets,42.5,42.5,83.33333333333334,Carpet,Carpet,Clarendon Carpets New Elite Twist  Shadow  5,Price per SQM: £20.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
New Elite Twist Shark Fin (4 M),CA71000CLA-67D46,Clarendon Carpets,34.0,34.0,66.66666666666667,Carpet,Carpet,Clarendon Carpets New Elite Twist  Shark Fin 4,Price per SQM: £20.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
New Elite Twist Shark Fin (5 M),CA71000CLA-9C6CE,Clarendon Carpets,42.5,42.5,83.33333333333334,Carpet,Carpet,Clarendon Carpets New Elite Twist  Shark Fin  5,Price per SQM: £20.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
New Elite Twist Stone Age (4 M),CA71000CLA-21978,Clarendon Carpets,34.0,34.0,66.66666666666667,Carpet,Carpet,Clarendon Carpets New Elite Twist  Stone Age 4,Price per SQM: £20.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
New Elite Twist Stone Age (5 M),CA71000CLA-CF2DC,Clarendon Carpets,42.5,42.5,83.33333333333334,Carpet,Carpet,Clarendon Carpets New Elite Twist  Stone Age  5,Price per SQM: £20.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
New Elite Twist Wishes (4 M),CA71000CLA-CE659,Clarendon Carpets,34.0,34.0,66.66666666666667,Carpet,Carpet,Clarendon Carpets New Elite Twist  Wishes 4,Price per SQM: £20.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
New Elite Twist Wishes (5 M),CA71000CLA-E3503,Clarendon Carpets,42.5,42.5,83.33333333333334,Carpet,Carpet,Clarendon Carpets New Elite Twist  Wishes  5,Price per SQM: £20.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Royal Cambridge Balm (4 M),CA79766CLA-870FB,Clarendon Carpets,46.0,46.0,93.33333333333334,Carpet,Carpet,Clarendon Carpets Royal Cambridge Balm 4,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Royal Cambridge Balm (5 M),CA79766CLA-4FDCA,Clarendon Carpets,57.5,57.5,116.66666666666669,Carpet,Carpet,Clarendon Carpets Royal Cambridge Balm  5,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Royal Cambridge Cotton (4 M),CA79766CLA-EE6F3,Clarendon Carpets,46.0,46.0,93.33333333333334,Carpet,Carpet,Clarendon Carpets Royal Cambridge  Cotton 4,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Royal Cambridge Cotton (5 M),CA79766CLA-74BDC,Clarendon Carpets,57.5,57.5,116.66666666666669,Carpet,Carpet,Clarendon Carpets Royal Cambridge  Cotton  5,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Royal Cambridge Dune (4 M),CA79766CLA-5F7CF,Clarendon Carpets,46.0,46.0,93.33333333333334,Carpet,Carpet,Clarendon Carpets Royal Cambridge  Dune 4,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Royal Cambridge Dune (5 M),CA79766CLA-1CD32,Clarendon Carpets,57.5,57.5,116.66666666666669,Carpet,Carpet,Clarendon Carpets Royal Cambridge  Dune  5,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Royal Cambridge Tungsten (4 M),CA79766CLA-38999,Clarendon Carpets,46.0,46.0,93.33333333333334,Carpet,Carpet,Clarendon Carpets Royal Cambridge  Tungsten 4,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Royal Cambridge Tungsten (5 M),CA79766CLA-B1DF7,Clarendon Carpets,57.5,57.5,116.66666666666669,Carpet,Carpet,Clarendon Carpets Royal Cambridge  Tungsten  5,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Royal Cambridge Zinc (4 M),CA79766CLA-994B4,Clarendon Carpets,46.0,46.0,93.33333333333334,Carpet,Carpet,Clarendon Carpets Royal Cambridge  Zinc 4,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Royal Cambridge Zinc (5 M),CA79766CLA-9C5A5,Clarendon Carpets,57.5,57.5,116.66666666666669,Carpet,Carpet,Clarendon Carpets Royal Cambridge  Zinc  5,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Royal Sweden Balm (4 M),CA79474CLA-870FB,Clarendon Carpets,46.0,46.0,93.33333333333334,Carpet,Carpet,Clarendon Carpets Royal Sweden Balm 4,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Royal Sweden Balm (5 M),CA79474CLA-4FDCA,Clarendon Carpets,57.5,57.5,116.66666666666669,Carpet,Carpet,Clarendon Carpets Royal Sweden Balm  5,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Royal Sweden Cotton (4 M),CA79474CLA-EE6F3,Clarendon Carpets,46.0,46.0,93.33333333333334,Carpet,Carpet,Clarendon Carpets Royal Sweden  Cotton 4,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Royal Sweden Cotton (5 M),CA79474CLA-74BDC,Clarendon Carpets,57.5,57.5,116.66666666666669,Carpet,Carpet,Clarendon Carpets Royal Sweden  Cotton  5,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Royal Sweden Dune (4 M),CA79474CLA-5F7CF,Clarendon Carpets,46.0,46.0,93.33333333333334,Carpet,Carpet,Clarendon Carpets Royal Sweden  Dune 4,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Royal Sweden Dune (5 M),CA79474CLA-1CD32,Clarendon Carpets,57.5,57.5,116.66666666666669,Carpet,Carpet,Clarendon Carpets Royal Sweden  Dune  5,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Royal Sweden Quarry (4 M),CA79474CLA-DED7E,Clarendon Carpets,46.0,46.0,93.33333333333334,Carpet,Carpet,Clarendon Carpets Royal Sweden  Quarry 4,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Royal Sweden Quarry (5 M),CA79474CLA-B18C6,Clarendon Carpets,57.5,57.5,116.66666666666669,Carpet,Carpet,Clarendon Carpets Royal Sweden  Quarry  5,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Royal Sweden Tungsten (4 M),CA79474CLA-38999,Clarendon Carpets,46.0,46.0,93.33333333333334,Carpet,Carpet,Clarendon Carpets Royal Sweden  Tungsten 4,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Royal Sweden Tungsten (5 M),CA79474CLA-B1DF7,Clarendon Carpets,57.5,57.5,116.66666666666669,Carpet,Carpet,Clarendon Carpets Royal Sweden  Tungsten  5,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Royal Sweden Zinc (4 M),CA79474CLA-994B4,Clarendon Carpets,46.0,46.0,93.33333333333334,Carpet,Carpet,Clarendon Carpets Royal Sweden  Zinc 4,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Royal Sweden Zinc (5 M),CA79474CLA-9C5A5,Clarendon Carpets,57.5,57.5,116.66666666666669,Carpet,Carpet,Clarendon Carpets Royal Sweden  Zinc  5,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Royal Windsor Balm (4 M),CA86124CLA-870FB,Clarendon Carpets,46.0,46.0,93.33333333333334,Carpet,Carpet,Clarendon Carpets Royal Windsor Balm 4,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Royal Windsor Balm (5 M),CA86124CLA-4FDCA,Clarendon Carpets,57.5,57.5,116.66666666666669,Carpet,Carpet,Clarendon Carpets Royal Windsor Balm  5,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Royal Windsor Cotton (4 M),CA86124CLA-EE6F3,Clarendon Carpets,46.0,46.0,93.33333333333334,Carpet,Carpet,Clarendon Carpets Royal Windsor  Cotton 4,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Royal Windsor Cotton (5 M),CA86124CLA-74BDC,Clarendon Carpets,57.5,57.5,116.66666666666669,Carpet,Carpet,Clarendon Carpets Royal Windsor  Cotton  5,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Royal Windsor Dune (4 M),CA86124CLA-5F7CF,Clarendon Carpets,46.0,46.0,93.33333333333334,Carpet,Carpet,Clarendon Carpets Royal Windsor  Dune 4,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Royal Windsor Dune (5 M),CA86124CLA-1CD32,Clarendon Carpets,57.5,57.5,116.66666666666669,Carpet,Carpet,Clarendon Carpets Royal Windsor  Dune  5,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Royal Windsor Quarry (4 M),CA86124CLA-DED7E,Clarendon Carpets,46.0,46.0,93.33333333333334,Carpet,Carpet,Clarendon Carpets Royal Windsor  Quarry 4,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Royal Windsor Quarry (5 M),CA86124CLA-B18C6,Clarendon Carpets,57.5,57.5,116.66666666666669,Carpet,Carpet,Clarendon Carpets Royal Windsor  Quarry  5,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Royal Windsor Tungsten (4 M),CA86124CLA-38999,Clarendon Carpets,46.0,46.0,93.33333333333334,Carpet,Carpet,Clarendon Carpets Royal Windsor  Tungsten 4,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Royal Windsor Tungsten (5 M),CA86124CLA-B1DF7,Clarendon Carpets,57.5,57.5,116.66666666666669,Carpet,Carpet,Clarendon Carpets Royal Windsor  Tungsten  5,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Royal Windsor Zinc (4 M),CA86124CLA-994B4,Clarendon Carpets,46.0,46.0,93.33333333333334,Carpet,Carpet,Clarendon Carpets Royal Windsor  Zinc 4,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Royal Windsor Zinc (5 M),CA86124CLA-9C5A5,Clarendon Carpets,57.5,57.5,116.66666666666669,Carpet,Carpet,Clarendon Carpets Royal Windsor  Zinc  5,Price per SQM: £28.00 inc VAT; Locations: Twickenham; Updated: 07-Jun-2024; Data synced from Rakata
Shoreditch Buttermilk (4 M),CA97083CLA-3E97F,Clarendon Carpets,83.0,83.0,150.0,Carpet,Carpet,Clarendon Carpets Shoreditch Buttermilk 4,Price per SQM: £45.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Shoreditch Buttermilk (5 M),CA97083CLA-8DF8D,Clarendon Carpets,103.75,103.75,187.5,Carpet,Carpet,Clarendon Carpets Shoreditch Buttermilk  5,Price per SQM: £45.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Shoreditch Carbon (4 M),CA97083CLA-D2812,Clarendon Carpets,83.0,83.0,150.0,Carpet,Carpet,Clarendon Carpets Shoreditch  Carbon 4,Price per SQM: £45.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Shoreditch Carbon (5 M),CA97083CLA-FCB12,Clarendon Carpets,103.75,103.75,187.5,Carpet,Carpet,Clarendon Carpets Shoreditch  Carbon  5,Price per SQM: £45.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Shoreditch Clam (4 M),CA97083CLA-18430,Clarendon Carpets,83.0,83.0,150.0,Carpet,Carpet,Clarendon Carpets Shoreditch  Clam 4,Price per SQM: £45.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Shoreditch Clam (5 M),CA97083CLA-76965,Clarendon Carpets,103.75,103.75,187.5,Carpet,Carpet,Clarendon Carpets Shoreditch  Clam  5,Price per SQM: £45.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Shoreditch Ecru (4 M),CA97083CLA-A9610,Clarendon Carpets,83.0,83.0,150.0,Carpet,Carpet,Clarendon Carpets Shoreditch  Ecru 4,Price per SQM: £45.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Shoreditch Ecru (5 M),CA97083CLA-2AC74,Clarendon Carpets,103.75,103.75,187.5,Carpet,Carpet,Clarendon Carpets Shoreditch  Ecru  5,Price per SQM: £45.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Shoreditch Glaze (4 M),CA97083CLA-3C86C,Clarendon Carpets,83.0,83.0,150.0,Carpet,Carpet,Clarendon Carpets Shoreditch  Glaze 4,Price per SQM: £45.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Shoreditch Glaze (5 M),CA97083CLA-F7A8E,Clarendon Carpets,103.75,103.75,187.5,Carpet,Carpet,Clarendon Carpets Shoreditch  Glaze  5,Price per SQM: £45.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Shoreditch Greige (4 M),CA97083CLA-DD902,Clarendon Carpets,83.0,83.0,150.0,Carpet,Carpet,Clarendon Carpets Shoreditch  Greige 4,Price per SQM: £45.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Shoreditch Greige (5 M),CA97083CLA-42657,Clarendon Carpets,103.75,103.75,187.5,Carpet,Carpet,Clarendon Carpets Shoreditch  Greige  5,Price per SQM: £45.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Shoreditch Jute (4 M),CA97083CLA-55CF2,Clarendon Carpets,83.0,83.0,150.0,Carpet,Carpet,Clarendon Carpets Shoreditch  Jute 4,Price per SQM: £45.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Shoreditch Jute (5 M),CA97083CLA-52EBF,Clarendon Carpets,103.75,103.75,187.5,Carpet,Carpet,Clarendon Carpets Shoreditch  Jute  5,Price per SQM: £45.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Shoreditch Kelp (4 M),CA97083CLA-084A4,Clarendon Carpets,83.0,83.0,150.0,Carpet,Carpet,Clarendon Carpets Shoreditch  Kelp 4,Price per SQM: £45.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Shoreditch Kelp (5 M),CA97083CLA-79D9D,Clarendon Carpets,103.75,103.75,187.5,Carpet,Carpet,Clarendon Carpets Shoreditch  Kelp  5,Price per SQM: £45.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Shoreditch Magnum (4 M),CA97083CLA-9D182,Clarendon Carpets,83.0,83.0,150.0,Carpet,Carpet,Clarendon Carpets Shoreditch  Magnum 4,Price per SQM: £45.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Shoreditch Magnum (5 M),CA97083CLA-535CE,Clarendon Carpets,103.75,103.75,187.5,Carpet,Carpet,Clarendon Carpets Shoreditch  Magnum  5,Price per SQM: £45.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Shoreditch Pepper (4 M),CA97083CLA-E7A67,Clarendon Carpets,83.0,83.0,150.0,Carpet,Carpet,Clarendon Carpets Shoreditch  Pepper 4,Price per SQM: £45.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Shoreditch Pepper (5 M),CA97083CLA-C65CA,Clarendon Carpets,103.75,103.75,187.5,Carpet,Carpet,Clarendon Carpets Shoreditch  Pepper  5,Price per SQM: £45.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Shoreditch Sepia (4 M),CA97083CLA-EAF1A,Clarendon Carpets,83.0,83.0,150.0,Carpet,Carpet,Clarendon Carpets Shoreditch  Sepia 4,Price per SQM: £45.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Shoreditch Sepia (5 M),CA97083CLA-ED018,Clarendon Carpets,103.75,103.75,187.5,Carpet,Carpet,Clarendon Carpets Shoreditch  Sepia  5,Price per SQM: £45.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Shoreditch Twine (4 M),CA97083CLA-81A57,Clarendon Carpets,83.0,83.0,150.0,Carpet,Carpet,Clarendon Carpets Shoreditch  Twine 4,Price per SQM: £45.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Shoreditch Twine (5 M),CA97083CLA-5C9EB,Clarendon Carpets,103.75,103.75,187.5,Carpet,Carpet,Clarendon Carpets Shoreditch  Twine  5,Price per SQM: £45.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Stonebridge Contour Artic Fox (4 M),CA93198CLA-47CA6,Clarendon Carpets,110.0,110.0,186.66666666666669,Carpet,Carpet,Clarendon Carpets Stonebridge Contour Artic Fox 4,"Price per SQM: £56.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Stonebridge Contour Artic Fox (5 M),CA93198CLA-2E05C,Clarendon Carpets,137.5,137.5,233.33333333333337,Carpet,Carpet,Clarendon Carpets Stonebridge Contour Artic Fox  5,"Price per SQM: £56.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Stonebridge Contour Grey Goose (4 M),CA93198CLA-DD3B1,Clarendon Carpets,110.0,110.0,186.66666666666669,Carpet,Carpet,Clarendon Carpets Stonebridge  Contour Grey Goose 4,"Price per SQM: £56.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Stonebridge Contour Grey Goose (5 M),CA93198CLA-D8A58,Clarendon Carpets,137.5,137.5,233.33333333333337,Carpet,Carpet,Clarendon Carpets Stonebridge  Contour Grey Goose  5,"Price per SQM: £56.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Stonebridge Contour Lunar (4 M),CA93198CLA-A7873,Clarendon Carpets,110.0,110.0,186.66666666666669,Carpet,Carpet,Clarendon Carpets Stonebridge  Contour Lunar 4,"Price per SQM: £56.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Stonebridge Contour Lunar (5 M),CA93198CLA-25458,Clarendon Carpets,137.5,137.5,233.33333333333337,Carpet,Carpet,Clarendon Carpets Stonebridge  Contour Lunar  5,"Price per SQM: £56.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Stonebridge Contour Nickel (4 M),CA93198CLA-9C68C,Clarendon Carpets,110.0,110.0,186.66666666666669,Carpet,Carpet,Clarendon Carpets Stonebridge  Contour Nickel 4,"Price per SQM: £56.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Stonebridge Contour Nickel (5 M),CA93198CLA-4E8B4,Clarendon Carpets,137.5,137.5,233.33333333333337,Carpet,Carpet,Clarendon Carpets Stonebridge  Contour Nickel  5,"Price per SQM: £56.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Stonebridge Contour Pelt (4 M),CA93198CLA-02A08,Clarendon Carpets,110.0,110.0,186.66666666666669,Carpet,Carpet,Clarendon Carpets Stonebridge  Contour Pelt 4,"Price per SQM: £56.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Stonebridge Contour Pelt (5 M),CA93198CLA-E0F1D,Clarendon Carpets,137.5,137.5,233.33333333333337,Carpet,Carpet,Clarendon Carpets Stonebridge  Contour Pelt  5,"Price per SQM: £56.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Stonebridge Contour Porpoise (4 M),CA93198CLA-BED5B,Clarendon Carpets,110.0,110.0,186.66666666666669,Carpet,Carpet,Clarendon Carpets Stonebridge  Contour Porpoise 4,"Price per SQM: £56.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Stonebridge Contour Porpoise (5 M),CA93198CLA-6B4D1,Clarendon Carpets,137.5,137.5,233.33333333333337,Carpet,Carpet,Clarendon Carpets Stonebridge  Contour Porpoise  5,"Price per SQM: £56.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Stonebridge Mirage Artic Fox (4 M),CA93198CLA-3EAB7,Clarendon Carpets,110.0,110.0,186.66666666666669,Carpet,Carpet,Clarendon Carpets Stonebridge  Mirage Artic Fox 4,"Price per SQM: £56.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Stonebridge Mirage Artic Fox (5 M),CA93198CLA-AE44E,Clarendon Carpets,137.5,137.5,233.33333333333337,Carpet,Carpet,Clarendon Carpets Stonebridge  Mirage Artic Fox  5,"Price per SQM: £56.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Stonebridge Mirage Grey Goose (4 M),CA93198CLA-B7F96,Clarendon Carpets,110.0,110.0,186.66666666666669,Carpet,Carpet,Clarendon Carpets Stonebridge  Mirage Grey Goose 4,"Price per SQM: £56.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Stonebridge Mirage Grey Goose (5 M),CA93198CLA-6A88B,Clarendon Carpets,137.5,137.5,233.33333333333337,Carpet,Carpet,Clarendon Carpets Stonebridge  Mirage Grey Goose  5,"Price per SQM: £56.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Stonebridge Mirage Lunar (4 M),CA93198CLA-F06D2,Clarendon Carpets,110.0,110.0,186.66666666666669,Carpet,Carpet,Clarendon Carpets Stonebridge  Mirage Lunar 4,"Price per SQM: £56.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Stonebridge Mirage Lunar (5 M),CA93198CLA-8E927,Clarendon Carpets,137.5,137.5,233.33333333333337,Carpet,Carpet,Clarendon Carpets Stonebridge  Mirage Lunar  5,"Price per SQM: £56.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Stonebridge Mirage Pelt (4 M),CA93198CLA-465AA,Clarendon Carpets,110.0,110.0,186.66666666666669,Carpet,Carpet,Clarendon Carpets Stonebridge  Mirage Pelt 4,"Price per SQM: £56.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Stonebridge Mirage Pelt (5 M),CA93198CLA-3D708,Clarendon Carpets,137.5,137.5,233.33333333333337,Carpet,Carpet,Clarendon Carpets Stonebridge  Mirage Pelt  5,"Price per SQM: £56.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Stonebridge Mirage Porpoise (4 M),CA93198CLA-03A67,Clarendon Carpets,110.0,110.0,186.66666666666669,Carpet,Carpet,Clarendon Carpets Stonebridge  Mirage Porpoise 4,"Price per SQM: £56.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Stonebridge Mirage Porpoise (5 M),CA93198CLA-256EE,Clarendon Carpets,137.5,137.5,233.33333333333337,Carpet,Carpet,Clarendon Carpets Stonebridge  Mirage Porpoise  5,"Price per SQM: £56.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Stonebridge Mirage Satin Nickel (4 M),CA93198CLA-7C2DE,Clarendon Carpets,110.0,110.0,186.66666666666669,Carpet,Carpet,Clarendon Carpets Stonebridge  Mirage Satin Nickel 4,"Price per SQM: £56.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Stonebridge Mirage Satin Nickel (5 M),CA93198CLA-08ACA,Clarendon Carpets,137.5,137.5,233.33333333333337,Carpet,Carpet,Clarendon Carpets Stonebridge  Mirage Satin Nickel  5,"Price per SQM: £56.00 inc VAT; Locations: Twickenham, Richmond; Updated: 07-Jun-2024; Data synced from Rakata"
Vogue Velour Azure (5 M),CA74536CLA-4FA72,Clarendon Carpets,113.4,113.4,204.16666666666663,Carpet,Carpet,Clarendon Carpets Vogue Velour Azure 5,Price per SQM: £49.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Vogue Velour Dove Tail (5 M),CA74536CLA-7354A,Clarendon Carpets,113.4,113.4,204.16666666666663,Carpet,Carpet,Clarendon Carpets Vogue Velour  Dove Tail 5,Price per SQM: £49.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Vogue Velour Elephant (5 M),CA74536CLA-88B2E,Clarendon Carpets,113.4,113.4,204.16666666666663,Carpet,Carpet,Clarendon Carpets Vogue Velour  Elephant 5,Price per SQM: £49.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
