Description,Part Number,Manufacturer,Cost Price,Trade Price,Sell Price (Tier 1 (Buy)),Group (Ignored for Updates),Subgroup 1 (Ignored for Updates),Search Terms,Notes
Annabelle III 853 (4 M),CA91106ROL-1376B,Rols,283.6,283.6,426.66666666666663,Carpet,Carpet,Rols Annabelle III  853  4,Price per SQM: £128.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Annabelle III 855 (2 M),CA91106ROL-4F3D4,Rols,141.8,141.8,213.33333333333331,Carpet,Carpet,Rols Annabelle III  855 2,Price per SQM: £128.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Annabelle III 855 (4 M),CA91106ROL-F1DCF,Rols,283.6,283.6,426.66666666666663,Carpet,Carpet,Rols Annabelle III  855  4,Price per SQM: £128.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Annabelle III (2 M),CA80339ROL-DA4B9,Rols,162.8,162.8,245.0,Carpet,Carpet,Rols Annabelle III 2,Price per SQM: £147.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Annabelle III (4 M),CA80339ROL-1B645,Rols,325.6,325.6,490.0,Carpet,Carpet,Rols Annabelle III  4,Price per SQM: £147.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Castor Plus 303 (2 M),CA61362ROL-36F2C,Rols,108.6,108.6,163.33333333333331,Carpet,Carpet,Rols Castor Plus 303 2,Price per SQM: £98.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Castor Plus 303 (4 M),CA61362ROL-62263,Rols,217.2,217.2,326.66666666666663,Carpet,Carpet,Rols Castor Plus 303  4,Price per SQM: £98.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Castor Plus 304 (2 M),CA61362ROL-603D6,Rols,108.6,108.6,163.33333333333331,Carpet,Carpet,Rols Castor Plus  304 2,Price per SQM: £98.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Castor Plus 304 (4 M),CA61362ROL-9753E,Rols,217.2,217.2,326.66666666666663,Carpet,Carpet,Rols Castor Plus  304  4,Price per SQM: £98.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Castor Plus 307 (2 M),CA61362ROL-0569F,Rols,108.6,108.6,163.33333333333331,Carpet,Carpet,Rols Castor Plus  307 2,Price per SQM: £98.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Castor Plus 307 (4 M),CA61362ROL-ADFD0,Rols,217.2,217.2,326.66666666666663,Carpet,Carpet,Rols Castor Plus  307  4,Price per SQM: £98.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Castor Plus 308 (2 M),CA61362ROL-D5807,Rols,108.6,108.6,163.33333333333331,Carpet,Carpet,Rols Castor Plus  308 2,Price per SQM: £98.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Castor Plus 308 (4 M),CA61362ROL-E01FB,Rols,217.2,217.2,326.66666666666663,Carpet,Carpet,Rols Castor Plus  308  4,Price per SQM: £98.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
Castor Plus 309 (2 M),CA61362ROL-38DB2,Rols,108.6,108.6,163.33333333333331,Carpet,Carpet,Rols Castor Plus  309 2,Price per SQM: £98.00 inc VAT; Locations: None; Updated: 07-Jun-2024; Data synced from Rakata
