Description,Part Number,Manufacturer,Supplier,Cost Price,Trade Price,Sell Price (Tier 1 (Buy)),Group (Ignored for Updates),Subgroup 1 (Ignored for Updates),Search Terms,Notes
Axfelt Triple Layer Underlay,AN79303ULS,Ulster Carpets,Ulster Carpets,4.1,4.1,11.25,Ancillaries,Underlay,Ulster Carpets Ulster Carpets Axfelt Triple Layer Underlay,Data synced from Rakata
