Description,Part Number,Manufacturer,Supplier,Cost Price,Trade Price,Sell Price (Tier 1 (Buy)),Group (Ignored for Updates),Subgroup 1 (Ignored for Updates),Search Terms,Notes
White Scotia 16x16mm (2.4m),AN82744FLS,Flooring Sales,Flooring Sales,1.61,1.61,6.0,Ancillaries,Other,Flooring Sales Flooring Sales White Scotia 16x16mm (2.4m),Data synced from Rakata
