Description,Part Number,Manufacturer,Supplier,Cost Price,Trade Price,Sell Price (Tier 1 (Buy)),Group (Ignored for Updates),Subgroup 1 (Ignored for Updates),Search Terms,Notes
Parador 3-in-1 Profile (1 M),AN96306PAR,Parador,Parador,8.96,8.96,16.66666667,Ancillaries,Profile,Parador Parador Parador 3-in-1 Profile (1 M),Data synced from Rakata
