Description,Part Number,Manufacturer,Supplier,Cost Price,Trade Price,Sell Price (Tier 1 (Buy)),Group (Ignored for Updates),Subgroup 1 (Ignored for Updates),Search Terms,Notes
AF Natural Flooring Care Kit,AN13674ALT,Alternative Flooring,Alternative Flooring,38.24,38.24,60.83,Ancillaries,Maintenance,Alternative Flooring Alternative Flooring AF Natural Flooring Care Kit,Data synced from Rakata
